Wave	0.97837985,0.75265044,-0.012265625,0.633103,-0.98363346,0.90142363,0.62521905,0.6200588,0.4859112,0.14112797,1.3088593,0.50994307,-0.49602666,0.054849587,-1.523428,-0.9204975,0.34244576,0.7727691,0.5967941,-0.85980505,-1.1373674,0.21150902,-0.9506179,0.6581629,-0.30251673,-0.0721408,0.8640016,1.1618756,-0.15153804,-0.5605944,1.3403627,1.3852112
LLC	1.172147,0.4593341,-0.49171957,0.4135258,1.9447751,0.5562868,-0.45507404,0.07869004,-1.0415474,0.21158399,-1.799442,-1.8146888,0.5198734,0.9443355,-0.25101182,-0.029835466,0.01659917,-0.80144036,0.4107062,-0.3061117,1.3905984,1.2863208,0.6970272,-0.9201536,-0.5383376,-1.1057688,0.6701459,-0.048729893,1.4458412,3.2999942,0.929905,-0.43087858
Copyright	0.25941887,0.20144777,-0.86993927,-0.55080366,-0.72650814,-0.08693921,1.3693702,-0.38237256,0.86685395,0.2360712,0.20706147,0.56202966,-1.7704777,-1.5852582,-0.29241347,0.89868414,-0.7212853,1.7079736,0.17624547,0.17844965,-1.4381669,0.3879403,-0.28331858,1.4865752,-0.4790426,-0.4908354,0.08487678,0.10434059,0.20311633,2.0160375,-0.9158925,-1.1047287
©	0.42141294,0.63751733,0.13690712,-0.33782843,-1.778826,-2.1018326,-0.78534263,-0.7262001,2.184778,-0.48463187,0.18316069,1.3815744,0.49380046,1.0192868,0.51160276,0.1501049,0.1474478,-0.41092974,0.1493732,-0.58897984,-1.0361046,1.0506629,1.1563317,0.12795913,-0.24093026,-0.6645703,-0.40003827,-1.4328492,-0.23010272,-0.93746084,-0.12879826,-0.48341376
2019	-0.4815286,-1.6312383,0.49119583,-0.5309386,-2.7163775,0.5309148,0.972415,-0.25537124,-1.099556,2.3475683,0.51208186,-0.9281439,-0.79796404,-1.5766131,0.31396884,1.2987877,-0.3973195,0.14048594,1.2686224,0.9048368,-0.48834044,0.99267083,-1.3359034,1.4916129,0.6305513,-0.94732803,-1.2460127,-0.6472003,-0.19583276,2.1320155,0.61581063,-1.251341
Cloud	0.5733164,1.4991233,-1.4319009,-1.3794281,0.23836946,-0.9015035,0.24204557,-0.68201756,-0.3151523,0.80317724,0.21059938,0.3067781,-0.98858017,-0.7483194,-0.20278104,1.4629058,-1.0712346,-1.7541834,-1.0451037,-0.30152044,-0.25875568,-0.1532735,-2.1946669,2.1293185,-1.6514387,-0.62161654,-1.6885612,-1.8707677,0.16340059,0.672635,0.24029928,1.1646261
Wave	0.97837985,0.75265044,-0.012265625,0.633103,-0.98363346,0.90142363,0.62521905,0.6200588,0.4859112,0.14112797,1.3088593,0.50994307,-0.49602666,0.054849587,-1.523428,-0.9204975,0.34244576,0.7727691,0.5967941,-0.85980505,-1.1373674,0.21150902,-0.9506179,0.6581629,-0.30251673,-0.0721408,0.8640016,1.1618756,-0.15153804,-0.5605944,1.3403627,1.3852112
LLC	1.172147,0.4593341,-0.49171957,0.4135258,1.9447751,0.5562868,-0.45507404,0.07869004,-1.0415474,0.21158399,-1.799442,-1.8146888,0.5198734,0.9443355,-0.25101182,-0.029835466,0.01659917,-0.80144036,0.4107062,-0.3061117,1.3905984,1.2863208,0.6970272,-0.9201536,-0.5383376,-1.1057688,0.6701459,-0.048729893,1.4458412,3.2999942,0.929905,-0.43087858
All	-1.421228,-1.3165259,-0.37613004,1.6868045,-0.9654002,-0.07528999,0.55023926,-0.27240455,2.1263938,0.5218889,2.523026,-1.4753916,0.48998293,1.205574,-0.9311556,2.5124414,-1.0803847,0.2906402,0.5029728,-0.76779723,0.3766843,0.24360429,1.2350438,-1.9354217,1.1472151,-0.70848125,-0.4025816,0.058188494,0.86100775,0.14989972,0.5900288,-1.1356833
Rights	-0.7113742,1.974852,-0.3780585,1.7990439,-0.4657634,0.75652206,1.6146047,-1.3264152,-0.19033052,-0.4814047,1.2608192,0.42555138,-0.85630655,0.2995696,-0.56823677,2.4815521,-1.1772677,0.5893155,0.64746094,-2.0583136,0.70829946,-0.52937144,0.03946615,-0.7934211,0.05557548,0.05617326,0.9940369,1.7935112,0.2701081,-0.2710828,-0.30645698,0.20021239
Reserved	0.46787503,-0.30013132,-0.90825766,0.23613262,0.5004424,1.8728013,0.055234533,-2.5435505,0.25334957,1.5365638,-0.37668672,-0.5495934,-1.7072572,-0.073725596,-0.99150836,0.12532929,0.4563272,-0.26297447,0.9876332,-1.4884871,-1.4362036,0.34433687,0.23182625,0.53579706,0.82693,-0.80869144,0.9219388,-1.0656881,-1.3979504,-0.609294,0.01678071,0.97032404
All	-1.421228,-1.3165259,-0.37613004,1.6868045,-0.9654002,-0.07528999,0.55023926,-0.27240455,2.1263938,0.5218889,2.523026,-1.4753916,0.48998293,1.205574,-0.9311556,2.5124414,-1.0803847,0.2906402,0.5029728,-0.76779723,0.3766843,0.24360429,1.2350438,-1.9354217,1.1472151,-0.70848125,-0.4025816,0.058188494,0.86100775,0.14989972,0.5900288,-1.1356833
other	1.356259,-1.4082316,1.4241494,-1.2396802,-0.64369994,0.37591034,-0.6114218,-0.64939547,2.1452415,0.09805581,-1.1511838,0.68154556,0.13303843,1.5461347,0.6525304,-0.04705477,0.44592997,0.14282255,-0.6369165,-0.06415867,-0.94236183,-1.462028,-2.2689834,-0.9238413,0.24738054,-0.34895718,1.2019781,0.6294292,1.48189,-0.19106844,-0.65410316,-0.45489675
registered	0.2997238,0.1362705,-0.5991773,-0.9575639,-0.45521212,0.5147355,0.29241458,-0.15949237,-1.6518236,1.1954118,-0.45519367,-0.2576706,1.1025503,-1.0843852,0.76128715,1.0180954,-1.9185742,1.1842865,0.0119500095,1.2084452,0.49292892,-0.3469483,1.3140289,0.24431626,0.6349165,-0.61407036,0.8393359,-0.12480935,-1.1942552,-0.061725054,0.57339495,-1.0756521
trademarks	1.1580302,-0.4051795,0.5438771,0.6147634,-0.6293867,0.47325873,-0.5362108,0.6792557,0.10819719,1.4020877,1.1820122,-1.2722317,0.16093443,-1.2249253,-0.57966775,2.0679448,3.1568637,-0.5097392,-1.2086841,0.23969424,0.8755406,-0.771534,2.2644854,1.5464244,2.023857,0.38320485,-0.5122332,-0.58674943,-0.59242594,-0.8080838,0.73164755,2.6393871
and/or	0.5606745,0.10266102,1.097959,-1.5953994,1.0921698,-0.9471006,0.6495398,2.1132581,-1.5910325,0.65950316,1.6446801,1.2830094,-2.645538,-1.3378854,-1.5472195,-0.09727434,1.4855562,0.08775778,-1.2053348,-1.1159565,0.026055967,0.97275543,-0.013610367,-0.019481216,-1.9129262,-1.4977869,-1.0016692,1.5637625,0.9636577,0.27062958,0.808376,1.999417
copyright	0.9316733,0.62136316,-0.85818964,1.4090648,-0.15516205,-0.1174367,-1.481521,0.92069703,0.7942483,-0.10639552,-2.53767,1.8480929,0.15903029,0.7567804,1.0586694,0.62231904,-0.29345214,-0.3280824,0.42483613,0.6137679,-1.0884142,-1.2676747,0.8390527,-0.9648821,0.21345167,0.024536438,-1.0241982,-0.8121252,0.18354832,-1.2269596,0.40048218,0.15009573
material	0.2991603,-0.11758339,-0.14282276,-0.41209063,-0.6127048,2.5062325,0.3383707,-0.9257785,2.0215085,0.5112829,2.780184,-0.4558628,0.46402174,0.00034472952,1.0973189,1.0577909,-0.90338826,0.47337708,0.29609773,1.5617242,-0.31130943,1.1962364,-1.9578178,-0.42067683,1.223998,-3.0725644,-0.16643852,-0.62206745,1.0059726,0.30796173,0.46817794,-0.6545736
are	0.041454773,0.27195808,0.44929126,-0.08667709,0.45965752,-0.2780005,0.6312975,0.5505109,-1.2799296,-0.34099835,0.21666911,-0.4713041,-0.96235204,-0.6029649,1.1169773,-1.5155523,1.3872688,0.8663149,-0.9308837,0.8610768,1.1088307,0.61437756,-0.82477427,-0.9547969,0.197127,0.7076093,1.7673831,0.34811613,-0.61973846,-0.8586,1.5545807,1.2153556
of	-1.1543951,0.5323426,-0.72937834,-0.5781622,0.09573415,0.46352723,-0.7985465,-1.3955536,-0.945969,0.6599864,0.30288354,0.8063087,-0.17170422,0.6964959,-0.59550077,0.5424483,0.7088003,-0.5315791,-1.629192,2.4042554,-1.8792796,0.38555098,-1.4183311,1.0970758,-0.7336496,-0.26510164,1.3052996,0.65897024,1.705118,-1.090631,0.48269084,0.45393398
their	-0.32788843,0.30432963,-0.050361518,0.10403581,0.3945133,-1.3976147,1.2080597,2.0596454,0.15733153,-0.652779,0.7589961,-0.12893417,-0.61396587,0.33590987,0.46713534,-0.389802,-0.081450716,1.1177053,-0.43698394,-0.27644548,-0.08474574,0.7303907,1.6155467,0.5799634,0.27103838,-1.097918,-1.4853932,-0.82631767,0.09475183,0.71229786,-0.7287855,-1.8198594
respective	-0.2110355,2.0808592,0.8447109,-0.4865698,0.17621349,-1.5466983,-0.07785313,-0.39338475,1.2793682,-1.1850932,0.2234689,1.1650081,-1.038047,1.3569485,0.04682935,-1.1697488,-1.7436578,-0.32082015,0.22996025,-2.2053268,0.16272204,-2.3505907,0.5946903,-0.9249237,0.85129917,-0.21480455,1.0213587,-0.22469637,-0.037117913,-0.25025934,0.69160813,-0.03107942
owners	-1.675563,-0.17307791,-0.08428328,-0.4592508,1.3118885,-0.77489,0.60628694,-0.22323039,-1.1004491,-0.4520685,-0.8745091,-1.2847636,-1.5701964,-1.0953879,-1.1983361,-0.58009243,0.86880493,0.020975452,-0.27608424,0.38991493,-1.4593003,-0.3523124,1.5213554,-1.8033224,0.7272755,0.55950046,-0.022854457,-1.3587866,-0.6465573,1.6433061,2.2136014,-1.7883866
Algorithms	0.62131214,1.8929864,0.4315898,-0.2628838,-1.4230754,1.1713903,0.8027907,-0.30924398,1.1497655,1.1456006,0.20639257,1.1213404,0.54566133,-0.37984926,0.29527995,-0.3598003,0.54341185,0.10424527,1.6516954,1.0193818,-0.7672383,-1.6068677,0.53483814,0.6336691,1.6931217,0.12404248,1.7574681,-0.48709512,-0.8581914,0.34985113,0.9113936,2.5383754
Overview	-1.5259693,0.030253226,0.25165763,-1.2104702,-0.25550926,1.7198585,1.019262,1.4354627,1.2658197,-1.5017612,0.035323843,-0.59098685,-0.30603886,1.015254,0.361317,1.5126485,-1.8548715,2.3921347,-0.26932448,-1.5991257,-1.3243961,-1.6993783,1.2135283,0.07928017,0.63478744,1.4527028,-0.89857936,0.40441677,1.0952699,0.1613074,-0.60310006,1.7835151
Algorithm	1.5904406,-0.0906018,0.7019368,1.8190999,0.8160807,1.4596189,-0.33867085,0.27440092,-0.84097123,-1.2143915,0.7279767,1.4240818,-1.237679,-2.1315289,0.16488066,0.76920396,-0.5434311,-2.3347008,0.7497912,0.7010869,0.7820069,-0.10410914,0.44910082,1.1350024,0.61573523,1.1022753,-0.15982866,-0.11314985,-0.57140946,0.7322009,-0.77528554,0.89140564
Description	-1.5602969,0.34696856,-2.4872427,2.4183307,-0.9687199,0.888088,1.0689625,1.4554589,0.26180115,1.4711773,1.5657032,-0.8886919,1.004717,-0.6363742,1.9051039,1.0847641,-0.997991,-1.2634069,-0.26837474,-0.20633097,-0.037872847,0.0754003,1.7589089,0.7533307,-0.14728867,1.4691153,0.7405965,-0.2775587,-0.804932,-0.4697314,-0.63959503,-0.25738752
Linear	-1.3842772,-0.30851445,-0.15507986,0.55926543,2.4140186,-0.15924284,0.9258018,-1.9181634,0.18240698,0.03285966,0.6784193,0.4900918,0.5128614,0.48554534,-2.2128847,-2.4446745,-1.097112,-1.1879358,2.2033958,-1.200832,1.3809271,0.027754165,0.63571686,0.22195768,0.9676867,0.09505336,1.0938385,0.13533936,-0.5582507,-0.7620473,1.9668084,0.22554803
Models	-0.49121788,0.89262545,-0.6808683,1.1049668,-1.1562428,1.0104005,1.0427979,0.03909844,-0.08891605,0.48689616,-1.3841866,0.75902903,-0.86945075,0.74390465,-1.6917276,-0.19889759,-1.8950707,1.1087286,-0.09754372,-1.4707167,0.67524064,-1.1908878,0.72616845,0.72676355,-0.51838166,1.0138217,-2.1953166,1.538752,-1.0482275,-0.42408752,-0.05177642,-0.83811533
+	-0.9332373,0.8636745,0.6289381,-0.29879388,-0.4652389,-1.3734646,0.045321852,-1.0413575,1.0022599,0.7535935,0.5396597,1.1346436,0.6752649,-1.0084757,-1.7110065,0.49838448,-0.10443265,0.53344184,1.4941142,0.77040434,0.0052295644,-0.010876838,0.0004282849,-1.5239295,-0.68401045,1.3453152,0.450155,-0.20666856,1.2461604,0.45753077,-1.0939538,-1.3157818
Simple	0.78029525,-1.1959801,-1.4591082,-0.15857577,-0.4291412,-1.6149088,-1.2732519,0.65241545,-0.7478925,0.8135736,-0.14546199,-0.8986305,0.8471212,0.12355274,-0.5797912,0.968641,-1.8822008,1.9885883,1.6129628,-0.8815797,-0.92085516,0.9090492,-0.7939595,-0.32703736,1.075073,-1.7680047,1.918483,-0.014259075,-0.23784384,1.2191838,-0.5266744,-0.6830228
and	0.9394328,1.8381343,0.20330572,0.40107068,-0.0094795395,-0.00019930331,-1.3009421,-0.5101325,-0.97718793,-0.2619965,0.8134755,0.113497354,0.9108733,0.041878313,-3.0347805,-0.77579355,0.19435252,0.59438604,-0.5089339,0.8904268,-0.59605247,0.9271805,-0.050873917,2.142801,1.1831903,0.17777616,-1.0350556,1.0704616,-0.62522984,0.97152853,0.9908251,-0.72782505
easy	0.88604385,-1.0095941,-1.0849328,1.5502237,0.67060685,-0.8097793,-1.1770606,-1.2097738,-0.59131557,0.56278014,-1.0735158,0.09115535,1.3307679,0.1433366,-0.38291478,0.11792506,-2.0521944,0.5236903,1.2756014,-0.3689906,0.4241515,0.60628986,-0.14201061,-0.3798279,0.3949127,-0.7361798,-0.1945238,-0.44042516,0.22387908,0.41760045,-0.30546883,0.1457545
to	-0.31876087,-0.6160546,3.0769994,-1.1480231,0.23322646,-0.32492784,1.7030697,-0.9056865,-0.0013420446,1.5951965,0.005193603,0.982592,0.33761996,0.71021336,0.22295661,-0.6505704,1.7040058,0.2869981,1.5619313,-0.3390971,-1.6018505,-0.22068673,-0.66721725,-0.27448058,-1.9984697,-0.24506088,1.1123813,0.62949735,-0.5264595,1.7840291,1.0136654,0.55604404
understand	-0.30889478,0.39536908,0.47550973,-0.22893842,-1.2765903,-0.77798337,0.905015,-0.45535815,0.25013778,-0.05871025,0.17882769,1.1307278,0.7074687,0.39317334,-0.78088427,-1.473841,-0.5729262,-0.19374111,-1.8518051,0.6304045,1.6527472,0.99276346,0.080214456,-1.4529568,0.124647684,0.497992,0.6649948,-0.580936,-0.077016555,0.8260734,1.886352,0.7643598
+	-0.9332373,0.8636745,0.6289381,-0.29879388,-0.4652389,-1.3734646,0.045321852,-1.0413575,1.0022599,0.7535935,0.5396597,1.1346436,0.6752649,-1.0084757,-1.7110065,0.49838448,-0.10443265,0.53344184,1.4941142,0.77040434,0.0052295644,-0.010876838,0.0004282849,-1.5239295,-0.68401045,1.3453152,0.450155,-0.20666856,1.2461604,0.45753077,-1.0939538,-1.3157818
Performs	1.1128837,-0.87142587,0.9391919,1.1400151,1.7466671,-1.0155264,2.304127,-0.9802421,1.7153442,1.8592402,0.55466366,-1.0347493,-0.6846578,1.7382811,-1.2986473,-1.2148212,0.44062054,0.70069003,-1.1053084,-1.5571018,0.96157,-0.81191415,0.04870324,0.053182133,0.9420907,-1.6030986,-1.1202936,-0.34210762,-0.19092464,0.12598892,1.4169358,-0.5615251
surprisingly	-1.1052556,-0.49874696,0.06500091,0.8298979,0.8870863,-1.1536845,0.6216603,0.46943453,0.12087727,0.74300086,0.5387751,0.34738573,-0.4852209,0.45357373,-0.14403664,1.8992529,0.4512289,-1.8969291,0.21437442,-0.9083893,0.6250076,-2.5577416,2.1955538,-0.39553827,0.06990569,-0.26883483,0.7020063,-0.5764216,-0.58462644,1.5781194,0.8063682,1.4465991
well	0.7196645,0.2632348,-0.65965307,1.2579855,0.7316763,0.13205184,-1.8988962,-1.252021,-1.2716521,2.3964963,1.1003152,-0.47652367,0.70668316,1.0185173,0.37033793,-1.0819006,-1.0646865,1.2277961,1.0341624,0.07621133,1.0449777,-1.6484556,-0.8582283,1.4946423,-1.0186327,1.0305437,-0.33637315,0.1848557,-0.38968232,-0.22837634,0.14024578,2.4243097
for	-0.086303964,-0.3658368,0.6136887,0.8804669,0.1478771,-0.15671529,-1.0283278,0.43290263,0.3243379,1.9749067,-0.2799996,0.76150113,-0.7524098,0.040565647,-0.5790191,0.9114611,-0.042494204,-0.27091068,0.4027242,1.501045,0.16927198,0.11905443,0.5136531,-0.46507847,-0.059886776,1.1937734,-1.3232927,0.32602888,0.5302832,-0.98611456,1.0795993,-1.5683954
a	-1.6066637,0.0580928,1.1171691,0.39173314,-0.5625808,0.0313971,-0.25304902,-1.482868,1.124479,-1.0541166,-0.14859545,-0.6418046,-0.21723457,1.2620081,-0.53165996,-1.3156325,-0.256877,1.3783869,1.9690439,-1.9459618,-0.022474453,-1.2202857,0.047906827,-0.12180264,0.7857194,2.3364713,-0.30790558,0.30679858,-0.7800444,1.715903,-0.9734772,0.7401206
variety	-0.21706147,0.16992265,1.81914,1.9380425,-0.9513532,-0.07133886,1.0575179,1.3955795,-0.34123135,0.9356297,-0.3866614,-0.09433533,-2.4410381,0.7998185,-0.41977823,0.33046463,-0.6348523,-1.031126,0.19040385,-0.5161504,-0.74046403,-0.99649495,-0.64733315,0.22025391,-0.32575136,1.0594808,0.42481905,-0.04882521,-1.5671341,0.76023316,0.55269367,0.25558737
of	-1.1543951,0.5323426,-0.72937834,-0.5781622,0.09573415,0.46352723,-0.7985465,-1.3955536,-0.945969,0.6599864,0.30288354,0.8063087,-0.17170422,0.6964959,-0.59550077,0.5424483,0.7088003,-0.5315791,-1.629192,2.4042554,-1.8792796,0.38555098,-1.4183311,1.0970758,-0.7336496,-0.26510164,1.3052996,0.65897024,1.705118,-1.090631,0.48269084,0.45393398
problems	-0.3322181,0.22980921,0.91102135,-0.7778513,-0.107120715,-0.93744683,0.30315855,2.2061715,-0.62223786,1.6020731,-0.083959006,-0.5023402,0.038092304,0.950779,1.1022705,0.34894782,0.8824667,1.1876124,2.1920662,0.31041613,1.6317878,0.18902571,0.16106673,1.1785879,1.1372727,0.5926873,-0.3119024,0.109921016,-1.46614,0.5936044,2.0646715,-1.3143195
-	-0.6032676,0.72738296,-0.44731286,-1.7306114,1.3114424,-1.1946638,0.21296307,0.16557318,-0.2406133,-0.37071678,0.42548242,0.24270879,-0.95734334,1.2417907,0.2552399,0.6353965,1.1614168,2.2203755,1.70842,-0.3299238,1.4635814,-0.6808775,0.12941667,1.0251596,-0.14217187,-0.76493067,1.5500203,1.8410976,-0.74676037,-2.0878706,0.61787826,0.24420847
Difficulty	0.15564273,0.23582922,0.007455036,0.583988,-0.13874984,1.1560013,0.5597692,0.27567133,0.8098067,0.7582822,0.8068061,-0.20004836,0.32804462,0.21842709,1.269875,-0.59438014,-0.11238426,-1.16842,-0.94840306,-0.79125077,1.2095699,1.370735,-1.2535899,-1.2176586,0.15622891,-1.0614443,0.35788387,-0.14367466,-0.5309218,1.5531377,-0.8250897,0.2912357
handling	0.28406265,-0.74584186,-0.07458016,1.0263579,0.11321266,0.47578368,-1.5046216,2.0208642,1.1442578,-2.2620609,0.91724163,-1.1722648,0.65708995,1.0314915,-0.59649163,-0.53429306,1.0566399,1.2353266,-1.3500509,1.0309684,0.43982938,-0.88358545,-0.38537776,-0.89572954,0.71039695,0.3694609,-0.5861377,0.9110992,-0.7269239,1.0945902,-0.1508769,0.5321611
non-linear	-0.25858903,0.33467704,-1.1747985,1.0219454,0.023089625,0.6129964,2.265606,0.18009803,-0.79193896,-0.2298897,0.5917119,3.7946126,0.52040833,-0.17602506,-0.013411748,1.5585521,-0.44152254,0.17654987,0.5362068,-0.44286668,-0.40376496,0.6643017,0.43646517,-0.7099718,-1.0366335,-0.17962554,-0.2179252,1.6674044,-0.15994528,2.5139935,0.17823909,0.11582594
datasets	-0.013493993,-1.4794996,-0.663204,-1.818966,0.106565215,-2.9289482,-1.1630702,0.024869503,0.5084501,0.49299526,0.96188974,0.32477802,0.29211742,-0.5645532,0.5733119,0.55111927,-1.4297314,0.96062404,0.2489041,-0.9540837,-0.66823405,-1.381114,-0.6675541,0.05038295,0.31206757,0.20029037,0.28824672,-0.6089396,0.67122144,-0.3217296,-0.9230845,0.1946277
-	-0.6032676,0.72738296,-0.44731286,-1.7306114,1.3114424,-1.1946638,0.21296307,0.16557318,-0.2406133,-0.37071678,0.42548242,0.24270879,-0.95734334,1.2417907,0.2552399,0.6353965,1.1614168,2.2203755,1.70842,-0.3299238,1.4635814,-0.6808775,0.12941667,1.0251596,-0.14217187,-0.76493067,1.5500203,1.8410976,-0.74676037,-2.0878706,0.61787826,0.24420847
Features	-1.4639693,1.5967968,-0.29380363,2.5638974,0.015007392,-1.3681613,-0.47521433,-0.65777725,0.28209174,-0.008035336,-0.73237336,0.6097315,-0.57173145,-0.9778655,-0.04991462,0.024969112,0.98151904,-0.029799063,2.024697,1.667138,0.095271304,-0.80873203,-1.4362638,1.152774,2.5859988,2.2491882,1.3478779,0.14030786,-0.16962315,-1.8624451,-0.01024911,0.53961813
on	-0.6507311,-0.16122137,-0.3498972,1.6777656,0.5849124,0.19891821,-0.32517108,-0.67510206,-0.12596844,0.59609556,0.2736328,-0.62248963,1.2476046,0.31493497,1.951331,-0.91016865,-0.0421107,-1.1595051,0.73554575,-0.25006208,0.09522082,-0.3708784,0.10129771,0.049566627,-0.47173825,0.49700513,-0.94926363,-0.6619619,2.4627192,0.68459433,-0.10665156,1.0163835
similar	0.41330823,0.31056544,-1.474925,1.345146,0.23692559,-0.94504255,-1.7576449,-0.24335043,-0.9228552,0.45566782,-0.98103756,0.17789136,0.22861521,-0.33859974,1.088736,-0.37917826,0.14223152,-0.07752326,0.67593807,-1.2544171,-0.058446106,-1.2320546,-1.6052165,1.1128879,0.8759033,0.9070088,0.898779,-0.25299585,-0.14978974,1.0037571,-0.23717678,0.46360078
scale	-0.05720602,-1.0408196,-0.3878924,0.29447502,-1.9552317,2.0472252,0.89683354,-0.7140868,1.0929856,0.60583943,-1.9662039,0.5378284,0.091749705,0.93287694,-1.1491437,-0.3510784,-0.013636735,-0.81281203,-0.087581456,0.7289231,0.37346613,2.112687,-0.02416913,-0.014504096,-1.9014535,-0.29938006,0.028813671,-0.7424236,-1.4961236,0.3804641,-2.1351063,0.3344241
one-hot	-1.0304508,-0.61486125,1.8448024,0.42245394,0.67092353,-1.020597,-1.4941589,0.12969162,0.9409536,-0.38970575,2.1310642,-0.6020538,0.13136636,-1.6822716,0.38040257,0.017290387,0.564237,2.9333105,0.17834857,-1.4185722,-0.87364626,1.3241637,0.9080853,-1.8786231,0.088446036,-2.6063945,-0.92631507,-1.271092,0.6982289,1.3884885,0.5861951,-0.9707355
encoding	-1.3766441,-1.2856951,1.6212683,2.173908,-0.91413844,-0.84901774,-1.365718,0.543387,-0.6294854,0.017304525,0.15405142,-0.7129698,0.22239551,1.0278257,-1.1041031,1.5357164,0.25245473,-0.6791419,-0.83997935,-1.1658611,-1.182293,0.025263432,-0.23185098,-0.96386296,0.40531147,-0.5490386,0.9685627,-0.8302723,-1.6752248,0.020358387,-2.6467166,1.0687082
complex	-1.6591827,-0.8392674,-0.28242478,0.6990381,-0.13086869,1.0108765,0.030997379,0.09633782,-1.3318905,0.80133855,0.4886889,0.10743856,1.1105051,-1.3976095,0.33667946,-1.2367808,1.8966482,-0.028229525,-0.010478917,-0.743047,-1.5632199,-0.36172733,1.4168153,-1.4578825,0.5529408,0.5040385,-0.01358649,1.9848707,-1.4271147,0.5739423,-0.29185253,0.13254961
